"pdf_path","url","content"
"output/pdfs-2023/f6nVUXV51726497098.pdf","https://goo.su/uC7bGN","[Source: www.news.uscg.mil] VIDEO AVAILABLE: Coast Guard medevacs injured fisherman 10 miles offshore Freeport, Texas > United States Coast Guard News > Press Releases An official website of the United States government Here's how you know Official websites use .mil A .mil website belongs to an official U.S. Department of Defense organization in the United States. Secure .mil websites use HTTPS A lock ( lock ) or https:// means you’ve safely connected to the .mil website. Share sensitive information only on official, secure websites. Skip to main content (Press Enter). Toggle navigation United States Coast Guard News Department of Homeland Security United States Coast Guard News Search Search U.S. Coast Guard News: Search Search U.S. Coast Guard News: Search News Home CG Home Page Overview Reserve Forcecom Mission Support Operations Atlantic Area Pacific Area History News by Region Headquarters Container Vessel Dali El Faro Marine Board of Investigation Destination Marine Board of Investigation Scandies Rose Seacor Power Titan Submersible Ports & Waterways Safety BOI Academy Bootcamp Atlantic Area 1st District Northeast PADET New York Grande Costa D'Avorio Investigation 5th District Midatlantic PADET Baltimore 7th District Southeast PADET Jacksonville PADET Tampa Bay Puerto Rico Golden Ray Formal Investigation Hearing 8th District Heartland PADET Texas Bouchard No 255 Barge Formal Hearing Genesis River-Voyager collision 9th District Great Lakes Pacific Area 11th District Pacific Southwest PADET San Diego PADET LA/LB 13th District Pacific Northwest PADET Astoria Mary B II Formal Hearing 14th District Hawaii and the Pacific 17th District Alaska PADET Kodiak PADET Anchorage Town Hall Pacific Area Atlantic Area Join the Coast Guard Our Organization Press Releases News Home Press Releases VIDEO INFORMATION Details Share The Coast Guard medevacs injured fisherman 10 miles south of Freeport, Texas A Coast Guard Air Station Houston MH-65 Dolphin helicopter air crew hoists and medevacs a man approximately 10 miles south of Freeport, Texas, September 7, 2023. The man was brought to St. Luke’s Health - Brazosport Hospital in Lake Jackson, Texas, where he was last reported to be in stable condition. (U.S. Coast Guard video by Coast Guard Air Station Houston) Press Release | Sept. 3, 2023 VIDEO AVAILABLE: Coast Guard medevacs injured fisherman 10 miles offshore Freeport, Texas Coast Guard PADET Texas - Office: (281) 464-4810 / After Hours: (832) 293-1293 Editors' Note: Click  here  to download video. VIDEO AVAILABLE: HOUSTON— The Coast Guard medevaced one man who was injured while fishing approximately 10 miles south of Freeport, Texas, Sunday. Coast Guard Sector Houston-Galveston watchstanders received a phone call at 8:55 a.m. from the mother of a 21-year-old man aboard a 50-foot sport fisher stating her son sustained lacerations while recreationally fishing offshore. Watchstanders consulted with the duty flight surgeon, who recommended a medevac. An MH-65 Dolphin helicopter crew from Coast Guard Air Station Houston launched to assist. The helicopter crew arrived on scene at 10:25 a.m., hoisted the injured man, and transported him to St. Luke’s Health - Brazosport Hospital in Lake Jackson, Texas. He was last reported to be in stable condition. For more information follow us on  Facebook  and  Twitter . -USCG- SHARE PRINT FOIA Privacy Policy MHS Notice of Privacy Practices Accessibility No Fear Whistleblower Protection U.S. Department of Homeland Security DHS Office of Inspector General WhiteHouse.gov USA.gov Stay Connected Hosted by Defense Media Activity - WEB.mil"
"output/pdfs-2023/f6nVUXV51726497098.pdf","https://goo.su/cISxsV3","[Source: x.com] JavaScript is not available. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Help Center Terms of Service Privacy Policy Cookie Policy Imprint Ads info © 2025 X Corp. Something went wrong, but don’t fret — let’s give it another shot. Try again Firefox’s Enhanced Tracking Protection (Strict Mode) is known to cause issues on x.com"
"output/pdfs-2023/f6nVUXV51726497098.pdf","https://goo.su/GGKKL","[Source: x.com] JavaScript is not available. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Help Center Terms of Service Privacy Policy Cookie Policy Imprint Ads info © 2025 X Corp. Something went wrong, but don’t fret — let’s give it another shot. Try again Some privacy related extensions may cause issues on x.com. Please disable them and try again."
"output/pdfs-2023/f6nVUXV51726497098.pdf","https://goo.su/u8sJW","[Source: x.com] JavaScript is not available. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Help Center Terms of Service Privacy Policy Cookie Policy Imprint Ads info © 2025 X Corp. Something went wrong, but don’t fret — let’s give it another shot. Try again Some privacy related extensions may cause issues on x.com. Please disable them and try again."
"output/pdfs-2023/f6nVUXV51726497098.pdf","https://goo.su/qCzlvas","[Source: www.vesseltracker.com] Carnival Conquest - Passenger ship, IMO 9198355, MMSI 357657000, Callsign 3FPQ9, Flag Panama - vesseltracker.com Learn more about our technology and shipping tools and start your free trial now Products Vessels Ports News About About Community Log in English German Log in EN / DE CARNIVAL CONQUEST Passenger ship General information IMO: 9198355 MMSI: 357657000 Callsign: 3FPQ9 Width: 44.0 m Length: 290.0 m Deadweight: Gross tonnage: TEU: Liquid Capacity: Year of build: Class: AIS type: Passenger ship Ship type: Flag: Panama Builder: Owner: Operator: Insurer: Course/Position Position: Navigational status: Moving Course: 54.3° / -5.0 Heading: 63.0° / -5.0 Speed: Max speed: Status: moving Area: Straits of Florida Last seen: 2025-03-03 1 min ago Source: T-AIS From: Miami Destination: ETA: Summer draft: Current draft: Last update: 1 min ago Source: T-AIS Calculated ETA: Not visible with your account? Upgrade here... Upgrade Latest ports All PORTS Port Arrival Departure Duration 2025-03-03 2025-03-03 9h 16m 2025-02-28 2025-02-28 10h 5m 2025-02-27 2025-02-28 16h 57m 2025-02-24 2025-02-24 10h 20m 2025-02-21 2025-02-21 10h 21m Miami 2025-02-17 2025-02-17 10h 29m Miami 2025-02-14 2025-02-14 9h 34m Miami 2025-02-10 2025-02-10 10h 22m Miami 2025-02-07 2025-02-07 10h 7m Miami 2025-02-03 2025-02-03 10h 37m Note: All times are in UTC Latest Waypoints Waypoints Time Direction Miami approach 4 miles 2025-03-03 Leave Miami approach 4 miles 2025-03-03 Enter Miami approach 4 miles 2025-02-28 Leave Miami approach 4 miles 2025-02-28 Enter Miami approach 4 miles 2025-02-24 Leave Miami approach 4 miles 2025-02-24 Enter Miami approach 4 miles 2025-02-21 Leave Note: All times are in UTC Latest news Cruise ship delayed due to propulsion issues Wed Jan 08 12:32:43 CET 2025   Timsen The return of the 'Carnival Conquest' to Port Miami was delayed on Jan 6, 2025, due to speed issues caused by propulsion prpblems, keeping the ship docked in Miami until just after 8 p.m. The, guests on board were told on the nightof Jan 6 that the ship would dock three hours late the next morning, delaying debark and impacting some guests' flight plans. The cruise ship skipped the call at Princess Cay and headed for Freeport instead. Mystery about disappereance of passenger Wed Sep 20 11:45:03 CEST 2023   Timsen It has been two weeks since the U.S. Army veteran from Port St. Lucie vanished from the 'Carnival Conquest' without a trace during the three-day Caribbean cruise. After McGrath's family reported him missing in the morning of Sep 4, staff and security searched the ship but couldn't find him. Miami-Dade Police said there was no video surveillance showing that he went overboard, and U.S. Customs and Border Protection did not encounter him during the debarkation process at PortMiami. The U.S. Coast Guard scoured 3,300 square nautical miles with helicopters and found no sign of him before suspending its search on Sep 7. The local police continued to probe the mysterious case. McGrath, a U.S. Army veteran who served six years in Iraq, Afghanistan, and Syria, is the father of two young children. He was with dozens of friends and family on the cruise to celebrate his father's 60th birthday. His family members said that leaving his family without notice would be unlike him. The cruise ship has since resumed services, a decision criticized by McGrath's family and some fellow passengers, and has made a handful of voyages since McGrath's disappearance, including to Nassau, Bahamas, and Cozumel, Mexico. Coast Guard ended search for missing passenger Fri Sep 08 12:20:28 CEST 2023   Timsen The U.S. Coast Guard confirmed on Sep 7 that it has suspended the search for a missing passenger of the 'Carnival Conquest' off Miami. Coast Guard crews had searched nearly 3,300 square nautical miles for more than 80 hours. Miami-Dade police and Fire Rescue and the Florida Fish and Wildlife Conservation Commission also assisted in the search. The Sector Miami Command Center watchstanders were alerted about the missing passenger on Sep 4 around 11 a.m. Kevin McGrath, 26, was last seen around 2 a.m. inside his cabin. The guest was not located on board despite an extensive search. The U.S. Coast Guard was contacted and completed a helicopter search of the water in the general vicinity and Miami-Dade police officers came on board to investigate. McGrath was not detected by surveillance systems, including U.S. Customs and Border Patrol during the debarkation process. The investigaton of the Carnival Cruise Lines continued, including multiple reviews of closed circuit video footage. Upload News Daily average speed Not visible with your account? Upgrade here... Upgrade Distance travelled Not visible with your account? Upgrade here... Upgrade Ship master data GENERAL Vessel Name Original : Imo : Mmsi : Callsign Original : Flag Normalized : My Vessel Type : Port Of Registry : Service Speed : Status Of Ship Standardized : Status Date Normalized : Hull Type : Hull Material : Decks Number "
"output/pdfs-2023/f6nVUXV51726497098.pdf","https://goo.su/jz4syFx","[Source: oem.com.mx] Velero y embarcación deportiva terminan hundidos en Mazatlán - El Sol de Mazatlán | Noticias Locales, Policiacas, sobre México, Sinaloa y el Mundo Mazatlán, Sinaloa ,  3 de marzo de 2025 Ver más periódicos Local Policiaca México Mundo Finanzas Análisis Cartones Gossip Cultura Tendencias Ciencia y Salud Turismo Deportes Local miércoles, 6 de septiembre de 2023 Velero y embarcación deportiva terminan hundidos en Mazatlán Los hechos se generaron tras las lluvias que azotaron al puerto este miércoles por la madrugada Facebook X WhatsApp Telegram E-Mail Copiar link Artículo impreso Compartir Síguenos en: Comercios sin afectaciones Veleros Policia Hundimiento NOTAS RELACIONADAS LOCAL Mazatlán cierra agosto con el arribo de más de 25 mil cruceristas LOCAL Enfrentar el mal tiempo en el mar y rescate de náufrago: así se vive los atuneros de Mazatlán LOCAL Industria de cruceros ofrece resultados favorables al sector turístico en Mazatlán Más Noticias LOCAL Incendios arrasan 2 casas en Mazatlán Ambos siniestros son controlados por Bomberos Veteranos; no hay víctimas, solo daños materiales LOCAL ‘No debemos acostumbrarnos a la violencia’, pide Obispo de Mazatlán, Mario Espinosa Contreras Llama a los ciudadanos a ser hombres y mujeres de paz LOCAL Carnaval deja ventas del 70% a comerciantes de artesanías del mercado ‘Pino Suárez’ Los negocios del mercado ‘Pino Suárez’ ven un gran impulso para Semana Santa LOCAL Clausuran ‘plumillas’ para el cobro de estacionamiento en la Gran Plaza; que ‘no dan el ancho’ Las medidas no son las adecuadas para el ingreso de vehículos de auxilio en caso de una emergencia, refiere PC LOCAL Sin novedades por Carnaval, dice Protección Civil; hoy esperan 50 mil personas por Banda La Adictiva en Olas Altas Niños extraviados, personas lesionadas por caída y por restos de pirotecnia, pero nada que ponga en riesgo la integridad de la personas: Osuna LOCAL No hay indicios de complicidad entre autoridades y criminales por colocación de cámaras: Rocha Moya En dos semanas se han desactivado más de 500 dispositivos de vigilancia LOCAL ‘Cristo’ y Óscar desaparecen en Mazatlán y nadie sabe en dónde están Los casos ocurrieron el 31 de diciembre de 2024 y el pasado 27 de febrero LOCAL Presumen afluencia de al menos 450 mil turistas durante el Carnaval de Mazatlán La ocupación hotelera se mantuvo en un 85% LOCAL Remodelan parques de Mazatlán, pero lucen sucios y olvidados Estos espacios carecen de áreas verdes, de arborización, de botes de basura, equipamiento y hasta de buena iluminación LOCAL ¿Peligro para las ballenas? Así mueren especímenes marinos en Mazatlán En dos meses van 4 ejemplares de mamíferos marinos que han aparecido sin vida en las playas del puerto, tres de ellas son cetáceos y un lobo marino  LO+VISTO 1 LOCAL ‘Nos turnamos mi hermana y yo, hacemos un gran sacrificio para tener un buen lugar’ 2 LOCAL Los Aguilar ponen a cantar a los mazatlecos en Carnaval 3 LOCAL Semi vacía transcurre la segunda noche del Carnaval de Mazatlán COLUMNAS A la sombra Sinaloa La fiesta se manchó Nino Gallegos Los carnavalescos de Estrella y los desplazados de Netflix A la sombra Sinaloa Carnaval, adelante A la sombra Sinaloa Balas, balas, más balas y amenazas LO+RECIENTE LOCAL ¡Se viene el calor! Iniciamos la semana con el pronóstico para Sinaloa LOCAL El malecón termina lleno de basura tras el paso del primer desfile LOCAL Gobierno de Mazatlán asegura casi mil sillas para renta LOCAL Mientras pasan los carros alegóricos, se compran su ‘botanita Newsletter ¿Te quedas fuera de la conversación? Mandamos a tu correo el mejor resumen informativo. Suscríbete Gratis CARTONES CARTONES Sigamos rezando CARTONES Arancelandia Contacto Quiénes somos Política de privacidad Términos y condiciones Directorio ¿Necesitas Ayuda? © 2025 Organización Editorial Mexicana"
"output/pdfs-2023/f6nVUXV51726497098.pdf","https://goo.su/o9aly","[Source: www.argentina.gob.ar] Emergencia en el Mar Argentino: Prefectura aeroevacuó de urgencia al tripulante de un pesquero | Argentina.gob.ar Presidencia de la Nación Pasar al contenido principal Ir a Mi Argentina Buscar Cerrar el buscador Mi Argentina Dejar en blanco Buscar en el sitio Buscar en el sitio Inicio Ministerio de Seguridad Nacional Prefectura Naval Argentina Noticias de la PNA Emergencia en el Mar Argentino: Prefectura aeroevacuó de urgencia al tripulante de un pesquero Emergencia en el Mar Argentino: Prefectura aeroevacuó de urgencia al tripulante de un pesquero El hombre, de 42 años, sufrió una descompensación y posterior dolor de cabeza, en el pecho y en su brazo izquierdo. 05 de septiembre de 2023 Compartir en Facebook Compartir en X Compartir en Linkedin Compartir en Whatsapp Compartir en Telegram Efectivos especializados de la Prefectura Naval Argentina aeroevacuaron a un tripulante de un buque que necesitaba atención médica urgente, mientras el pesquero navegaba a más de 300 kilómetros de Comodoro Rivadavia. La emergencia comenzó cuando el capitán del buque pesquero Puente Chico, de bandera argentina, realizó una comunicación radioeléctrica con el Centro de Gestión de Tráfico Marítimo Comodoro Rivadavia, para informar que uno de sus tripulantes había sufrido una descompensación, con posterior dolor de cabeza, pecho y brazo izquierdo, mientras se encontraba trabajando en la planta de procesamiento de la embarcación. Tras la radioconsulta con un equipo médico de la Fuerza, se dispuso la aeroevacuación del hombre y que el buque iniciara navegación hacia el puerto de Rawson. Inmediatamente, despegaron hacia el lugar de la emergencia un avión y un helicóptero de la Institución, con un médico y personal altamente capacitado para actuar en este tipo de emergencias. Una vez que la aeronave se ubicó sobre el buque, se descendió una canasta sanitaria y se izó al tripulante, quien recibió las primeras atenciones a bordo del helicóptero, mientras en tierra se coordinaba el arribo de una ambulancia al aeropuerto de Trelew. Finalmente, ya en tierra, el hombre fue trasladado al hospital local para una mejor atención. Noticias relacionadas 28 de febrero de 2025 Prefectura fue reconocida por su accionar durante un incendio ocurrido en Santa Fe 27 de febrero de 2025 Orquestas unidas: músicos de la Prefectura Naval Argentina y estudiantes de la Escuela de Berisso compartieron un emocionante concierto 27 de febrero de 2025 Prefectura Naval Argentina y la Coast Guard de EE. UU. refuerzan lazos en ceremonia de ascenso Trámites Turnos Trámites a distancia Atención a la ciudadanía Acerca de la República Argentina Nuestro país Leyes argentinas Organismos Mapa del Estado Acerca de Argentina.gob.ar Acerca de este sitio Términos y condiciones Sugerencias Scroll hacia arriba"
"output/pdfs-2023/f6nVUXV51726497098.pdf","https://goo.su/jML7Od","[Source: www.eluniversal.com.mx] Detienen a 15 personas tras operativo contra pesca furtiva en Yucatán | El Universal SALA PLUS MXM Videos Podcast Newsletters Juegos NOTICIAS Nación Periodismo de investigación El Uni Explica Gabinete de Sheinbaum Mundo Donald Trump Metropoli Estados Narcotráfico Opinión Economía Universal Deportes Espectáculos Cultura Confabulario Tendencias Ciencia y Salud Minuto x Minuto SUPLEMENTOS Clase Techbit Menú De Última Destinos Autopistas Tiempo de Relojes VERTICALES Nosotras Generación Universitaria El Gráfico De10sports DeDinero ViveUSA UN1ÓN SuMédico Aviso Oportuno Descuentos Juegos Descubre y Compra Obituarios Cuenta El Universal+ Mi cuenta Club El Universal Sala Plus LOCALES Edomex Puebla Querétaro San Luis Potosí Oaxaca Hidalgo MULTIMEDIA Podcast Videos Newsletters Fotos Especiales Detienen a 15 personas tras operativo contra pesca furtiva en Yucatán La pesca furtiva es la principal causa de los bajos niveles de captura de pulpo y de especies de escama, como el mero, que ya no se encuentra más que más adentro, a más de 10 brazas Foto: Especial Estados | 03/09/2023 | 17:35 | Actualizada 03/09/2023 17:35 Yazmín Rodríguez Galaz Ver perfil Más Información Trump confirma intención de imponer aranceles del 25% a México y Canadá; “no queda margen” de maniobra, dice Canadá califica aranceles de Trump de “amenaza existencial”; adelanta represalias “dólar por dólar” Dólar se dispara arriba de 21 pesos tras anuncio de aranceles; Trump afirma que habrá impuestos contra México y Canadá Investigan labor periodística de Kristian Zavala; fue agredido hace 4 años por simpatizantes de Morena Diputados aprobarán el martes reforma contra nepotismo; perfilan avalar modificación del Senado y entre en vigor en 2030 Detenido en caso Silvano Aureoles, señalado de tener 32 escoltas; grupo suma denuncias por excesos y desvíos Acusan de plagio a Taibo, a Salmerón y a Gobierno federal Sheinbaum: Detención de excolaboradores de Silvano Aureoles no es asunto de la Presidenta; pide a FGR informe sobre el caso Mérida, Yucatán-. Inspectores de la Comisión Nacional de Pesca ( Conapesca ), apoyados con elementos de la Marina, realizaron un operativo en contra de la pesca furtiva en la costa oriente del estado, donde se detuvo a 15 personas involucradas en este ilícito. El Comité de Vigilancia Náutico, integrado por pescadores que combaten la pesca furtiva, reportaron en días pasados que descubrieron embarcaciones, cuyos pescadores buceaban en la zona, por ello reportaron estos hechos a las autoridades federales. La Conapesca y Semar implementaron un operativo que dio como resultado el aseguramiento de tres lanchas que fueron llevadas a Río Lagartos, (en la costa oriente) e incluso una de ellas con motor de alto caballaje. Lee también Puma entra a puesto de micheladas en Tulancingo, Hidalgo El Comité de Vigilancia Náutico informó que fueron detenidas 15 personas que se encontraban a bordo de esas embarcaciones. El representante de la Cámara Nacional de la Industria Pesquera y Acuícola de Yucatán, Enrique Sánchez Sánchez, señaló que la pesca furtiva es la principal causa de los bajos niveles de captura de pulpo y de especies de escama, como el mero, que ya no se encuentra más que más adentro, a más de 10 brazas. VIDEO: Momento exacto del desplome de avioneta tras revelar sexo del bebé de una pareja en Sinaloa Suscríbete aquí para recibir directo en tu correo nuestras newsletters sobre noticias del día, opinión, planes para el fin de semana y muchas opciones más. ss/rmlgv TEMAS RELACIONADOS pesca furtiva Yucatán Conapesca Comentarios Noticias según tus intereses Opinión Bajo Reserva Silvano Aureoles, en las fugas se conocen a los amigos HISTORIAS DE NegoCEOs Mario Maldonado El plan antiaranceles de México EN TERCERA PERSONA Héctor De Mauleón Caro Quintero, una bomba nuclear para Estados Unidos EPICENTRO León Krauze ¿Ataque estadounidense en México?: cuidado con lo que deseas FUERA DEL AIRE Paola Rojas Mexicanas olímpicas Leonardo Curzio La presión y los resultados Mauricio Merino De facto Gerardo Lozano Dubernard ¿Y las denuncias? Telecomunicando Irene Levy Los retos de Pepe Merino Mauricio Meschoulam Del campo de batalla a la mesa de negociaciones: Trump, Zelensky, Rusia y Europa FÉLIX HERNÁNDEZ GAMUNDI POR MÉXICO HOY Por la no reelección y el fin del nepotismo ¿QUÉ PODRÍA SALIR MAL? Carlos Seoane Los 29: la ofrenda de México a Trump SECCIONES Nación Periodismo de investigación El Uni Explica Gabinete de Sheinbaum Mundo Donald Trump Metropoli Estados Narcotráfico Opinión Economía Universal Deportes Espectáculos Cultura Confabulario Tendencias Ciencia y Salud Minuto x Minuto SUPLEMENTOS Clase Techbit Menú De Última Destinos Autopistas Tiempo de Relojes VERTICALES Nosotras Generación Universitaria El Gráfico De10sports DeDinero ViveUSA SuMédico Aviso Oportuno Descuentos Juegos Descubre y Compra Obituarios LOCALES Edomex Puebla Querétaro San Luis Potosí Oaxaca Hidalgo REDES SOCIALES SUSCRÍBETE Miembro del Grupo de Diarios de América NUESTRAS APPS"
"output/pdfs-2023/f6nVUXV51726497098.pdf","https://goo.su/UoJT","[Source: sipse.com] Marina y Conapesca retienen embarcación con equipos de pesca prohibidos secciones clasificados Novedades Quintana Roo Quintana Roo Zona Norte Cancún Playa del Carmen Cozumel Isla Mujeres Lázaro Cárdenas Puerto Morelos Zona Sur Chetumal Bacalar Felipe Carrillo Puerto José María Morelos Tulum Policía Deportes Entretenimiento Opinión SIPSE.COM NOVEDADES YUCATÁN SIPSE PLAY NUESTRAS REDES Open Menu secciones secciones Inicio Isla Mujeres Lo más leído Periódico Ofertas Clasificados Edición del día Inicio Novedades Quintana Roo Isla Mujeres Marina y Conapesca retienen embarcación con equipos de pesca prohibidos Inicio Novedades Quintana Roo Isla Mujeres Marina y Conapesca retienen embarcación con equipos de pesca prohibidos Marina y Conapesca retienen embarcación con equipos de pesca prohibidos Isla Mujeres fue escenario de las dependencias federales realizaron la supervisión. por: SIPSE.com | miércoles, 6 De septiembre, 2023 Marina y Conapesca retienen embarcación con equipos de pesca prohibidos [Foto: Cortesía] La Secretaría de Marina , a través de la Novena Región Naval, informó que ayer, personal naval adscrito a este mando naval, en coadyuvancia con la Comisión Nacional de Acuacultura y Pesca ( Conapesca ) de la Secretaría de Agricultura y Desarrollo Rural, apoyaron durante la retención precautoria de una embarcación y equipos de pesca prohibidos, en inmediaciones de Isla Mujeres. Esta acción se llevó a cabo durante un recorrido marítimo de inspección y vigilancia pesquera en inmediaciones de Isla Mujeres, las autoridades federales inspeccionaron una embarcación menor tipo Imemsa , encontrando a bordo producto pesquero (ocho boquinetes y dos pargos), así como cinco especies de langostas, una boquilla, un visor, un par de guantes, un cinturón de plomo, un par de aletas, un arpón, 150 metros aproximadamente de manguera , un compresor y un tanque hechizo de aluminio para aire comprimido; la embarcación no contaba con los permisos de pesca correspondientes. Por lo anterior, se realizó la retención precautoria del navío, así como de los equipos de pesca encontrados a bordo, según un boletín. Marina y Conapesca retienen embarcación con equipos de pesca prohibidos [Foto: Cortesía] Rescatan Hombre con Infarto en Isla Mujeres En otro caso, se informó que personal naval, dentro de las labores de acción social que realiza, brindó apoyo al Hospital Comunitario de Isla Mujeres. Esta acción se llevó a cabo tras recibir una llamada del nosocomio, solicitando la evacuación médica de una persona de sexo masculino, mexicana de 63 años de edad, quien presentaba un infarto agudo al miocardio . Por lo anterior, se ordenó el zarpe de una embarcación tipo Defender de la Estación Naval de Búsqueda, Rescate y Vigilancia Marítima de Isla Mujeres , para realizar la evacuación de la persona y trasladarla a la Estación Naval de Puerto Juárez, donde ya la esperaba una ambulancia del servicio particular para ser conducida a un hospital y continuar con su atención médica especializada. Google News Telegram Whatsap Lo más leído ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ Nuestro fundador | Quiénes somos | Nuestra historia | Prensa Radio | Televisión | Archivo de Noticias | Directorio | Editores 2025 Derechos reservados Grupo SIPSE © CONTACTO ANUNCIARSE Políticas de privacidad | Aviso de privacidad | Términos y condiciones | Derecho de réplica"
"output/pdfs-2023/f6nVUXV51726497098.pdf","https://goo.su/C0U8bIb","[Source: www.dicapi.mil.pe] DICAPI - Dirección General de Capitanías y Guardacostas Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU es Español Inglés Últimas publicaciones Últimas Publicaciones Correo Web Intranet DICAPI Acceso a Geoportal Correo Web Acceso a Geoportal Home Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Contact Us Address Constitution St. 150, Callao Digital Office 24 Hours In-person office: 08:00 am - 4:00 pm Telephone 012099300, Extension: 6862 MGP - DICAPI - 2025"
