"pdf_path","url","content"
"output/pdfs-2023/qYP5nWMx1726158956.pdf","https://goo.su/quUg9","Error: HTTP 400"
"output/pdfs-2023/qYP5nWMx1726158956.pdf","https://goo.su/zHUjg","Error: HTTP 400"
"output/pdfs-2023/qYP5nWMx1726158956.pdf","https://goo.su/0ctr1Nl","[Source: yucatan.quadratin.com.mx] Realiza Marina salvataje de embarcación en Progreso - Noticias de Yucatán Merida a 28 de febrero de 2025 Principal Mérida Municipios Sucesos Política Deportes Turismo Salud Entretenimiento Cultura Mujer Nacional Internacional Tren Maya Geek Espectáculos Opinión Economía Educativas Principal Mérida Municipios Sucesos Política Deportes Turismo Salud Entretenimiento Cultura Mujer Nacional Internacional Tren Maya Geek Espectáculos Opinión Economía Educativas Realiza Marina salvataje de embarcación en Progreso 25 de enero de 2023 , 13:00 Semar Redacción/Quadratín Yucatán MÉRIDA, Yuc., 25 de enero de 2023.- Este día personal naval de la Secretaría de Marina, llevó a cabo el salvataje de una embarcación pesquera, por presentar una vía de agua, cuando navegaba aproximadamente a nueve millas náuticas (17 kilómetros) al norte de Progreso, Yucatán. El apoyo se llevó a cabo tras recibir una llamada telefónica de personal de la Capitanía Regional de Puerto de Progreso, informando que una embarcación pesquera de nombre Capitán Crockett, con 15 personas a bordo, se encontraba en estado de emergencia por presentar una vía de agua. Por lo anterior, se ordenó inmediatamente el zarpe de una embarcación tipo Defender, con personal adscrito a la Estación Naval de Búsqueda, Rescate y Vigilancia Marítima de Yucalpetén (ENSARYUK), con el fin de salvaguardar la vida humana en la mar y proporcionar apoyo a dicha embarcación. Al localizarla, personal naval procedió a abordar dicha embarcación, y valorar el estado de salud de su tripulación, posteriormente encontró que el compartimento de máquinas se encontraba inundado por una vía de agua, por lo que procedió a su achique (expulsión de agua de la embarcación) con una motobomba submarina. Dicha embarcación pesquera, debido a su condición de inundación, se quedó sin propulsión, por lo que se coordinó con su propietario para el traslado desde puerto de dos motobombas y una planta de corriente, mismas que fueron concentradas por una embarcación tipo Defender de la Armada de México, a fin de eficientar las maniobras de achique. El personal de nadadores de rescate efectuó una inmersión para ubicar la vía de agua, procediendo a realizar maniobra de taponamiento y logrando controlar la entrada de agua; asimismo, continuó con la maniobra de achique y procedió a brindarle seguridad, para navegar en conserva con citada embarcación hasta el puerto de abrigo de Yucalpetén, lugar a donde fue remolcada por otra embarcación pesquera. Compartir Facebook X WhatsApp WhatsApp Etiquetas embarcación Marina Progreso Rescate Artículo Anterior Aumentan precios para acceso a zonas arqueológicas Artículo siguiente Tras discusión con jóvenes, sujeto dispara al aire en Umán Te podria interesar Acusadas de 9 delitos tras caso en Cielo Alto 28 Febrero 2025, 16:00 Implementa SSP operativo vial en Dzibilchaltún 28 Febrero 2025, 15:40 Avanza indagatoria por actuar de extranjero en cafetería de Mérida 28 Febrero 2025, 14:27 Prevén tiempo estable en la Península de Yucatán este viernes 28 Febrero 2025, 8:00 Más vistas Las tierras de Mayapan no están a la venta: ejidatarios 28 Febrero 2025, 17:20 Acusadas de 9 delitos tras caso en Cielo Alto 28 Febrero 2025, 16:00 Inauguran planta GOES Industries en Yucatán 28 Febrero 2025, 16:20 Sheinbaum confía en que se pausen aranceles de EU: aún faltan 3 días 28 Febrero 2025, 9:40 Implementa SSP operativo vial en Dzibilchaltún 28 Febrero 2025, 15:40 Síguenos Más vistas Las tierras de Mayapan no están a la venta: ejidatarios 28 Febrero 2025, 17:20 Acusadas de 9 delitos tras caso en Cielo Alto 28 Febrero 2025, 16:00 Inauguran planta GOES Industries en Yucatán 28 Febrero 2025, 16:20 Sheinbaum confía en que se pausen aranceles de EU: aún faltan 3 días 28 Febrero 2025, 9:40 Implementa SSP operativo vial en Dzibilchaltún 28 Febrero 2025, 15:40 Aviso de Privacidad Quienes somos Cambiar de estado Yucatán Diseño Web y Desarrollo Web Cambiar de estado Michoacan Querétaro Guerrero Oaxaca Quintana Roo Estado de México Veracruz Colima Chiapas Jalisco San Luis Potosí Hidalgo Ciudad de México Yucatán Sinaloa Bajio Chihuahua"
"output/pdfs-2023/qYP5nWMx1726158956.pdf","https://goo.su/haJn9aE","[Source: www.crhoy.com] Detienen a supuestos “pescadores” con 300 litros de combustible Portada Últimas Más Leídas Nacionales Deportes Entretenimiento Economía Tecnología Mundo Opinión Secciones Nosotros Humor Entérese Ambiente Foto del Día Frase del Día Programas Recibir Boletín Contáctenos Contáctenos Recibir Boletín Más Leídas Últimas Nacionales Rescatan a hombre que fue lanzado al Río Torres tras asalto CCSS dejaría de pagar por licencias de cuido a enfermos graves a partir del 10 de marzo Sospechoso en caso “Los Gery” quería faltar a juicio porque tenía visita íntima Identifican a motociclista que murió en accidente en Abangares Deportes José Giacone ya no es más técnico de Saprissa Carlos Mora comparte equipo ideal con Messi Ya hay fecha y rival: Yokasta Valle confirmó su próxima pelea Técnico de Pumas: “El favorito es el que hace mejor las cosas en la cancha” Entretenimiento Karla Sofía Gascón es blanco de bromas en los Premios Oscar ¿De qué trata Anora, la película ganadora de los Óscar 2025? Con suéter y pantaloneta: ¡Adam Sandler se robó todas las miradas en los premios Óscar! Ondeando la bandera de Costa Rica, Camila llevó a los ticos a un viaje en el pasado con su concierto Economía Tomás Soley asume como jerarca interino de la Supen Empresa vinculada a fabricación de equipos médicos planea 500 contrataciones Agencia de viajes cancela tres salidas a Brasil tras denunciar millonaria estafa Estudio: Cartago fue la provincia donde más se otorgó créditos para vivienda Tecnología ¡Atención! WhatsApp agregaría esta nueva funcionalidad a sus estados Festival Nacional de Robótica 2025 convocará a 430 participantes ¡Tome nota! Facebook cambió sus políticas y esto podría afectarle Apelan resolución que rechazó medida cautelar sobre decreto de ciberseguridad 5G Mundo Trump aumenta a 20% los aranceles para las importaciones desde China Wall Street cierra con fuerte caída tras anuncio de Trump sobre aranceles a México y Canadá (VIDEO) Turista lleva a su casa a mujeres que acababa de conocer y le roban todo en Argentina Trump dice que “no tolerará” la posición de Zelenski sobre la guerra Opinión Crisis de los cuidados: un desafío urgente para la igualdad sustantiva ¿Qué es la representación política? Nueva resolución sobre precios de transferencia y la “desconfianza tributaria” Sin prisa Secciones Nosotros Humor Entérese Ambiente Foto del Día Frase del Día Programas Nacionales Sucesos En Cieneguita, Limón Detienen a supuestos “pescadores” con 300 litros de combustible Johel Solano [email protected] Enero 21, 2023  1:34 pm 01212023 Operativo fue realizado por Servicio Nacional de Guardacostas Sujetos se identificaron como pescadores pero no llevaban ningún equipo de pesca {{slide.text | html}} {{slide.text | html}} {{slide.text | html}} (CRHoy.com) Las autoridades del Servicio Nacional de Guardacostas (SNG) anunciaron la captura de 2 hombres que viajaban en una lancha con 300 litros de combustible, en Cieneguita de Limón. Los sujetos que se identificaron como supuestos pescadores, fueron detenidos, durante una revisión de embarcaciones en el puesto que posee el Guardacostas en Cieneguita. Según informó el Ministerio de Seguridad, oficiales observaron una embarcación que estaba saliendo por el río Cieneguita hacia el Mar Caribe. “Tras hacerle señales de parada para su inspección, los oficiales observaron a bordo una cantidad excesiva de combustible, entre 290 y 300 litros aproximadamente. Tras dialogar con el capitán de la nave, un hombre de apellido Gutrie, este indicó que irían a pescar. No obstante, no contaban con ningún tipo de arte de pesca a bordo “, detalló la entidad. Según Seguridad, al revisar los documentos de la embarcación, se logró determinar que estaba habilitada para el transporte máximo de 180 litros, por lo que se solicitó la dirección funcional de la fiscalía de Limón, ente que ordenó el decomiso de la embarcación y el combustible. Asimismo, se ordenó la detención de los tripulantes, identificados como de apellidos Gutrie y Moreno. {{slide.text | html}} {{slide.text | html}} {{slide.text | html}} Esto le puede interesar: Haga clic para ver más noticias sobre: Nacionales , Sucesos Leer comentarios Síganos en redes sociales: Últimas Más Leídas Ultimas Mas Leidos 4:05 pm - Rescatan a hombre que fue lanzado al Río Torres tras asalto 3:51 pm - CCSS dejaría de pagar por licencias de cuido a enfermos graves a partir del 10 de marzo 3:49 pm - Trump aumenta a 20% los aranceles para las importaciones desde China 3:44 pm - José Giacone ya no es más técnico de Saprissa 3:41 pm - Sospechoso en caso “Los Gery” quería faltar a juicio porque tenía visita íntima 3:41 pm - Wall Street cierra con fuerte caída tras anuncio de Trump sobre aranceles a México y Canadá 3:38 pm - (VIDEO) Turista lleva a su casa a mujeres que acababa de conocer y le roban todo en Argentina 3:30 pm - Identifican a motociclista que murió en accidente en Abangares Ver Más + Cámara captó a mujer estallando llantas de carros durante fiesta en San Sebastián Ag"
"output/pdfs-2023/qYP5nWMx1726158956.pdf","https://goo.su/pUIO","[Source: www.msn.com] MSN"
"output/pdfs-2023/qYP5nWMx1726158956.pdf","https://goo.su/8O2WJl","Error: HTTP 404"
"output/pdfs-2023/qYP5nWMx1726158956.pdf","https://goo.su/Bmpgc","[Source: www.dicapi.mil.pe] DICAPI - Dirección General de Capitanías y Guardacostas Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU es Español Inglés Últimas publicaciones Últimas Publicaciones Correo Web Intranet DICAPI Acceso a Geoportal Correo Web Acceso a Geoportal Home Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Contact Us Address Constitution St. 150, Callao Digital Office 24 Hours In-person office: 08:00 am - 4:00 pm Telephone 012099300, Extension: 6862 MGP - DICAPI - 2025"
"output/pdfs-2023/qYP5nWMx1726158956.pdf","https://goo.su/ElvF","[Source: andina.pe] Donan 400 kilos de jurel y cangrejo a comedores populares y asilo en Arequipa y Trujillo | Noticias | Agencia Peruana de Noticias Andina English Version search close home Inicio art_track Lo último Perfiles Actualidad account_balance Política equalizer Economía filter_hdr Regionales Locales public Internacional local_play Cultural Deporte stars Clic stars Ciencia y Tecnología stars Cambio Climático collections Galería live_tv Canal Online Andina al Día Martes Educativo Saludable Mente Salud y Bienestar Rock en Rojo Blanco Magnificamente Peruanos Transmisiones Especiales Orgullo Peruano videocam Videos touch_app Interactivos mic Podcast web Especiales web Newsletter account_circle Nosotros English version menu Política Economía Regionales Locales Internacional Cultural Deporte Clic Ciencia y Tecnología Cambio Climático menu home Inicio art_track Lo último account_balance Política equalizer Economía Locales filter_hdr Regionales public Internacional local_play Cultural Deporte stars Clic stars Ciencia y Tecnología stars Cambio Climático collections Galería live_tv Canal Online videocam Videos touch_app Interactivos mic Podcast web Especiales web Newsletter account_circle Nosotros English version Las más leídas Temblor en Lima: ¿Qué hacer antes, durante y después de un movimiento telúrico? Conoce el cronograma 2025 de pagos de sueldos y pensiones en el Estado Estos son los dispositivos tecnológicos que debes tener en mochila de emergencia Temblor en Lima: qué debes tener en la mochila de emergencia y la caja de reserva ONP marzo 2025: mira aquí el cronograma de pago para jubilados de la 19990 Resultados admisión San Marcos 2025-II: link para ver si ingresaste Lo último Actualidad arrow_drop_down Galería Canal Online Videos Perfiles Bicentenario Podcast Newsletter Donan 400 kilos de jurel y cangrejo a comedores populares y asilo en Arequipa y Trujillo Productos marinos fueron incautados a embarcaciones y personas que incumplían normas pesqueras, informa Produce El Ministerio de la Producción donó jurel y cangrejo para beneficio de ciudadanos en situación vulnerable. Foto: Produce/difusión. 19:23 | Lima, ene. 19. Cuatrocientos kilogramos de jurel y cangrejo fueron donados por el Ministerio de la Producción (Produce) a comedores populares de la provincia de Islay, en la región Arequipa, y a un asilo de personas adultas mayores en la ciudad de Trujillo. La donación se realizó por medio de la Dirección General de Supervisión, Fiscalización y Sanción (DGSFS-PA) de Produce.  De esta manera, el sector contribuye con una alimentación nutritiva y saludable para la población en situación vulnerable en diversas localidades de las regiones Arequipa y La Libertad.   Resultado de labores de fiscalización “Las acciones se dieron como consecuencia de la intervención a una embarcación pesquera, en Arequipa, que se encontraba descargando el recurso jurel (320 kilogramos) en tallas juveniles ”, detalló el Ministerio de la Producción en una nota de prensa.   Asimismo, en Trujillo las autoridades intervinieron tras detectar que se ofrecía el recurso cangrejo violáceo , cuya extracción, transporte y comercialización se encuentran prohibidos.   “Es importante mencionar que la DGSFS-PA se encuentra trabajando constantemente en las labores de fiscalización, con la finalidad de supervisar el cumplimiento de la normativa pesquera vigente y combatir con las actividades ilegales en el sector pesquero”, añadió Produce. [Lea también: Gobierno destinará S/ 223 millones este año para apoyar labor de comedores populares ] Más en Andina: El Gobierno reconoce y apoya la labor de pescadores artesanales en la conservación de recursos. ?? https://t.co/Ys3QlxjzU8 pic.twitter.com/bQ25Dc0Mvb — Agencia Andina (@Agencia_Andina) January 19, 2023 (FIN) NDP/CCH GRM Publicado: 19/1/2023 Noticias Relacionadas Ministra de Producción se reunió con pescadores artesanales en Chorrillos A un año del derrame de petróleo: ¿Cuál es la situación de los pescadores? [fotos y video] Ministerio de la Producción protege a pescadores y recursos hidrobiológicos ¡Atención, pescadores artesanales! Fondepes otorgará crédito a afectados por los oleajes Sunat dona vehículos para apoyar trabajo del programa “A Comer Pescado” Huaral: coordinan medidas para pescadores afectados por derrame de petróleo en Ventanilla Videos Andina Andina en Regiones: vía de acceso a estación Ollantaytambo-Machu Picchu cerrada por un mes access_time 2:19 Año escolar: inician clases en colegios privados access_time 2:26 Las 5 del día: ministro Santiváñez colabora con allanamiento en su domicilio access_time 2:15 Normas Legales: aprueban servicio “Alerta Clonación” para prevenir duplicado de placa no autorizado access_time 1:35 Líderes europeos cierran filas en torno a Ucrania tras altercado de Zelenski con Trump | access_time 1:26 Papa Francisco: mundo católico ora por su salud access_time 2:21 Conoce el primer crematorio municipal de mascotas del Perú access_time 2:05 Carnaval en Ucayali: corso carnava"
"output/pdfs-2023/qYP5nWMx1726158956.pdf","https://goo.su/yx64gLN","[Source: www.dicapi.mil.pe] DICAPI - Dirección General de Capitanías y Guardacostas Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU es Español Inglés Últimas publicaciones Últimas Publicaciones Correo Web Intranet DICAPI Acceso a Geoportal Correo Web Acceso a Geoportal Home Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Contact Us Address Constitution St. 150, Callao Digital Office 24 Hours In-person office: 08:00 am - 4:00 pm Telephone 012099300, Extension: 6862 MGP - DICAPI - 2025"
"output/pdfs-2023/qYP5nWMx1726158956.pdf","https://goo.su/rIdQqqY","[Source: www.dicapi.mil.pe] DICAPI - Dirección General de Capitanías y Guardacostas Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU es Español Inglés Últimas publicaciones Últimas Publicaciones Correo Web Intranet DICAPI Acceso a Geoportal Correo Web Acceso a Geoportal Home Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Contact Us Address Constitution St. 150, Callao Digital Office 24 Hours In-person office: 08:00 am - 4:00 pm Telephone 012099300, Extension: 6862 MGP - DICAPI - 2025"
