"pdf_path","url","content"
"output/pdfs-2024/mdoesyoo1725542862.pdf","https://goo.su/tKsoKR","Error: HTTP 400"
"output/pdfs-2024/mdoesyoo1725542862.pdf","https://goo.su/c6SpcbO","[Source: www.tvn-2.com] Decomisan más de mil paquetes de presunta sustancia ilícita en Veraguas - Provincias | Tvn Panamá ES NOTICIA Últimas noticias Caja de Seguro Social José Raúl Mulino Donald Trump Carnavales en Panamá Canal de Panamá Donald Trump Empleos en Panamá En vivo Ir al contenido Obrir navegació Noticias Nacionales Tu decisión 2024 Resultados Elecciones Generales 2024 Mundo Contenido Exclusivo Videos Bien Chequeado Juegos Olímpicos Show TVN Deportes Beisbol Nacional LPF Somos La Sele Fútbol Internacional MLB Más Deportes Contenidos Especiales Tu Hogar Regreso a clases 2024 Nos Fuimos Mundo Verde Gente Que Inspira Novelas Gente TVN Programas Canta Conmigo La Máscara Héroes Panamá De Frente con Sabrina Bacal Lotería Jelou Hecho en Panamá Mesa de Periodistas Radar Noticias Nacionales Tu Decisión 2024 Resultados Elecciones Generales 2024 Mundo Exclusivo Videos Bien Chequeado Show TVN Deportes Béisbol Nacional LPF Somos La Sele Fútbol Internacional Béisbol Internacional Más Deportes TVN Radio Contenidos Especiales Tu Hogar Regreso a Clases Nos Fuimos Mundo Verde Gente Que Inspira Novelas Programas Canta Conmigo La Máscara Héroes Por Panamá De Frente con Sabrina Bacal Lotería Jelou Hecho En Panamá Mesa De Periodistas Radar Gente TVN El Precio del Perdón TVN plus En vivo Buscar contenidos Provincias Decomisan más de mil paquetes de presunta sustancia ilícita en Veraguas sustancia ilícita Decomiso de sustancia ilícita en Veraguas. / Cortesía de @SENANPanama Redacción de TVN Noticias 12 de febrero 2024 - 09:15 Veraguas/ En el marco de la Operación Apolo y en coordinación con el Centro Regional de Operaciones Aeronavales (Croan) , el Servicio Nacional Aeronaval (Senan) informó sobre el aseguramiento de una lancha rápida con presunta sustancia ilícita al sur de Isla Jicarón en la provincia de Veraguas . Posteriormente, en colaboración con la Fiscalía de Drogas de Veraguas del Ministerio Público , se confirmó el decomiso de 1,200 paquetes de presunta sustancia ilícita, así como la aprehensión de 3 personas y la lancha rápida. Relacionado Decomisan dinero en efectivo y presunta sustancia ilícita en operativo realizado en Tocumen De acuerdo con la entidad, en lo que va del año, se ha logrado incautar cerca de 7,989 paquetes de sustancias ilícitas a través de 11 operativos exitosos contra el tráfico de drogas. Las tres personas aprehendidas serán llevadas ante un juez de garantías en las próximas horas, quien deberá legalizar la acción judicial, imputar cargos e imponer las medidas cautelares correspondientes. Durante estos días de Carnaval, el Senan informó que desplegará a mil 941 agentes distribuidos en 134 puntos en todo el país para garantizar la seguridad de las personas. Este personal utilizará cuatro aeronaves, 14 embarcaciones, 12 motocicletas, cuatro vehículos tipo J8, 21 patrullas y una ambulancia. Los agentes estarán en al menos 36 playas, 15 islas, 34 muelles, 11 aeropuertos/aeródromos, nueve puntos de control y 30 puestos aeronavales. Noticias relacionadas Muertes fuera del área de cobertura de Carnaval son investigadas por las autoridades Más de 10 mil infracciones de tránsito se han colocado en las últimas 72 horas La sequía pone en peligro la cosecha en la región cerealera de Marruecos Temas relacionados Provincia de Veraguas Sustancias Ilícitas Servicio Nacional Aeronaval Ministerio Público Si te lo perdiste Lo último Síguenos: Descubre nuestras apps: Gente TVN Política de privacidad Términos de uso Acerca de TVN Contáctenos © Televisora Nacional, S.A 2024, todos los derechos reservados"
"output/pdfs-2024/mdoesyoo1725542862.pdf","https://goo.su/YyMeO","[Source: www.pulzo.com] Golpe al narcotráfico: incautan 1,3 toneladas de cocaína en Tintipán, mar Caribe Es noticia: Papa Francisco Visa de España Colpensiones Tabla Liga BetPlay Titán Plaza 'La casa de los famosos' Últimas Noticias Nación Bogotá Medellín Economía Finanzas personales Deportes Entretenimiento Novelas y TV Mundo Estados Unidos Empleo Tecnología Vivir Bien Mascotas Viajes y turismo Carros Motos Loterías Recetas Virales Últimas Noticias Especiales Pulzo Futuro Términos y condiciones Políticas de Privacidad Contáctenos Paute con nosotros Mapa del sitio Nación Caen 1,3 toneladas de cocaína en isla cercana a Cartagena; golpe al narcotráfico En una operación conjunta entre la Armada Nacional y FAC decomisaron un cargamento de cocaína, el cual tendría un valor de 45 millones de dólares Detienen y deportan a familiares del narco ecuatoriano alias 'Fito'; estaban en Argentina Presidente del Tolima mandó pullas a grandes del FPC por ""dineros del narcotráfico"" Petro ordenó capturar a narco ecuatoriano; lo buscan por cielo y tierra en Colombia Capturan a narcotraficante en Cali que tenía caleta con millonario monto ¿De afán? Te lo resumimos Resumen normal Niño de 8 años lo resume En chisme Este resumen fue hecho con IA. Si tienes alguna duda, te invitamos a leer el artículo completo. Golpe al narcotráfico: incautan 1,3 toneladas de cocaína en Tintipán, mar Caribe | Foto: Armada Nacional Escucha el artículo green Únete a nuestro canal en WhatsApp Las noticias más importantes, al instante Por: Comunicaciones La Lupa Feb 9, 2024 - 6:59 pm Medio de comunicación independiente, alternativo, seleccionamos y analizamos las noticias más relevantes de Colombia y el mundo; la veracidad y objetividad son nuestra principal herramienta. Medio de comunicación independiente, alternativo, seleccionamos y analizamos las noticias más relevantes de Colombia y el mundo; la veracidad y objetividad son nuestra principal herramienta. Leer más Visitar sitio Este artículo fue curado por Luis Bello La Armada Nacional junto a Fuerza Aeroespacial ejecutaron una serie de operativos, donde lograron desarticular varias redes de narcotráfico en el Caribe colombiano. En uno de los allanamientos encontraron un cargamento de 1,3 toneladas de Coca, que, según las autoridades, estarían avaluadas en 45 millones de dólares en el mercado negro internacional. Tintipán, fue el lugar de uno de los operativos, en el que las autoridades de la Estación de Guardacostas de Coveñas, Sucre, bajo la ayuda de una aeronave de la FAC, descubrieron una embarcación extraña. Los tripulantes de dicha embarcación huyeron al notar la presencia de los organismos de control, atrás dejaron 526 paquetes que contenían el narcótico. (Vea también:  Capturan en Cundinamarca a uno de los narcotraficantes más buscados por el FBI ) En la segunda operación, unidades de la Fuerza Naval del Caribe detuvieron una embarcación tipo go fast, que transportaba 736 kilogramos de alcaloides cerca del municipio de Uribia, Guajira. Dos ciudadanos de origen de República Dominicana fueron detenidos durante el procedimiento. Días atrás las autoridades extraditaron a un narcotraficante a los Estados Unidos, operaba desde Ecuador. Otra acción se llevó a cabo en el área de Sapzurro, municipio de Acandí, Chocó, donde los Guardacostas de Urabá confiscaron 79 kilogramos de cocaína que estaban siendo transportados en un bote misterioso. El artículo continúa abajo Te puede interesar Mundo Detienen y deportan a familiares del narco ecuatoriano alias 'Fito'; estaban en Argentina Nación Capturan en Cundinamarca a uno de los narcotraficantes más buscados por el FBI Nación Cayó narcotraficante iraní-alemán en Cali: era uno de los más buscados en Europa Todo el material confiscado fue sometido a pruebas que determinaron su naturalidad como clorhidrato de cocaína. Los capturados y la droga decomisada fueron puestas a las autoridades competentes para procesarlos judicialmente. (Lea también:  Cayó narcotraficante iraní-alemán en Cali: era uno de los más buscados en Europa ) Además, la Armada Nacional explicó que continuará con el desarrollo de este tipo de operativos de control y vigilancia marítima , para seguir con las capturas.. “para salvaguardar la vida humana en el mar y negar su uso a las organizaciones criminales que delinquen en la región”. Igualmente, le hizo una invitación a la comunidad para que reporte cualquier emergencia o situación extraña a la línea 146 o a través del canal VHF Marino. *Pulzo.com se escribe con Z Lee todas las noticias de nación hoy aquí. SUSCRÍBETE A NUESTROS BOLETINES Para que estés bien informado, te invitamos a suscribirte a nuestros boletines. Selecciona el que más te guste. Ingresa Un correo electrónico válido Noticias y de Entretenimiento Boletín de Noticias Boletín de Entretenimiento Resumen de la semana Acepto términos y condiciones Debes aceptar los terminos y condiciones Acepto política de tratamiento de datos Debes aceptar política de tratamiento de datos SUSCRIBIRME TE HAS SUSCRITO CO"
"output/pdfs-2024/mdoesyoo1725542862.pdf","https://goo.su/cNMT","[Source: x.com] JavaScript is not available. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Help Center Terms of Service Privacy Policy Cookie Policy Imprint Ads info © 2025 X Corp. Something went wrong, but don’t fret — let’s give it another shot. Try again Some privacy related extensions may cause issues on x.com. Please disable them and try again."
"output/pdfs-2024/mdoesyoo1725542862.pdf","https://goo.su/5Qgd9","[Source: noticiashoraxhora.com] Ocupan 255 paquetes de cocaína en 2 acciones, una persona herida - Noticias hora X hora Ir al contenido Santo Domingo, República Dominicana, lunes 3 de marzo, 2025 Facebook-f Instagram Twitter Youtube Buscar Inicio Bajo la lupa Así opinamos Lo que esta pasando Opiniones Economía Los Deportes Variedades Inicio Bajo la lupa Así opinamos Lo que esta pasando Opiniones Economía Los Deportes Variedades Ocupan 255 paquetes de cocaína en 2 acciones, una persona herida HoraxHora febrero 10, 2024 Lo que esta pasando / HoraxHora Redacción HoraxHora Doscientos 225  paquetes de cocaína fueron decomisados este sábado en el Puerto Multimodal Caucedo, de Boca Chica, por agentes de la Dirección Nacional de Control de Drogas (DNCD) y la seguridad militar de la terminal en conjunto con el Ministerio Público. Oficiales antinarcóticos, componentes militares y unidades caninas, atendiendo a informes de inteligencia, realizaron un operativo de verificación a decenas de contenedores cargado de bananos, cuando detectaron sustancias extrañas en una de las paletas. En presencia de un fiscal, se procedió abrir el furgón, donde se hallaron 19 tarimas o paletas de madera, en cuyo interior se ocuparon escondidos (camuflados) los 225 paquetes de la sustancia, envueltos en cinta adhesiva de color marrón. “Según el manifiesto de la carga, el contenedor para exportación, con cientos de cajas de guineo, sería embarcado a Espana”. En esta nueva modalidad, la segunda descubierta por las autoridades, las redes de narcotráfico internacional, utilizan paletas de madera, que sirven de tarima a las cargas, para introducir sustancias narcóticas en contenedores y tratar de burlar los controles de las autoridades. El Ministerio Público y la DNCD han iniciado una investigación en relación a la frustrada operación de narcotráfico internacional y esperan conforme avance el proceso ofrecer mayores detalles. Compartir Noticias recientes DNCD incauta 548 paquetes de cocaína en operativo en Pedernales y arresta dos hombres marzo 03, 2025 Abinader encabeza reunión sobre Plan de Seguridad en sed de la Policía Nacional marzo 03, 2025 Hallan cadáver que podría ser del taxista desaparecido en Moca marzo 03, 2025 Congreso abrirá discusión sobre la Ley de Residuos Sólidos, afirma el ministro de Medio Ambiente marzo 03, 2025 Noticias relacionadas DNCD incauta 548 paquetes de cocaína en operativo en Pedernales y arresta dos hombres Leer más Abinader encabeza reunión sobre Plan de Seguridad en sed de la Policía Nacional Leer más Hallan cadáver que podría ser del taxista desaparecido en Moca Leer más Congreso abrirá discusión sobre la Ley de Residuos Sólidos, afirma el ministro de Medio Ambiente Leer más HoraxHora es una plataforma que publica historias de investigación, reportajes, enfoques noticiosos, nacionales e internacionales, escritas por periodistas profesionales, comunicadores, expertos en temas de economía, política, sociales, sin descuidar los temas de interés general, como los deportes, entretenimiento, artículos de opinión de nuestros colaboradores, así como videos y transmisiones en vivo de eventos de trascendencia nacional e internacional y una sección de posdcat donde se comentan y analizan las más variadas situaciones de la actualidad. La estructura de HoraxHora es dirigida por un equipo de profesionales de la comunicación del Grupo Multidiarios, en asociación con periodistas internacionales agrupados en la Unidad de Investigación, Inteligencia y Estrategias Mediáticas, UNIEM. Facebook-f Instagram Twitter Youtube Tendencias en las Redes Yeni Berenice Zoé Saldaña Papa Francisco Costa del Faro Categorías más populares Categorías Así anda el Mundo (2.967) Así opinamos (40) Así opinan los demás (778) Bajo la lupa (111) Breves Noticiosos (2) Cine (75) De la Cocina (75) Economía, Finanzas, Negocios (2.747) En la palestra pública (6) Farándula (1.344) Las Portadas del día (8) Libros (13) Lo que esta pasando / HoraxHora (9.722) Los Deportes (2.422) Música (59) Noticias Breves (1.172) Sin categoría (113) Tendencias de las Redes (1.035) Variedades (1) Videos de Actualidad (1) Videos Noticiosos / Oye País (1) Todos los derechos reservados © 2023 Noticias hora x hora Powered by RAES Scroll al inicio"
"output/pdfs-2024/mdoesyoo1725542862.pdf","https://goo.su/rrokj","[Source: x.com] JavaScript is not available. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Help Center Terms of Service Privacy Policy Cookie Policy Imprint Ads info © 2025 X Corp. Something went wrong, but don’t fret — let’s give it another shot. Try again Some privacy related extensions may cause issues on x.com. Please disable them and try again."
"output/pdfs-2024/mdoesyoo1725542862.pdf","https://goo.su/Ajixw","[Source: mingob.gob.gt] Nuevo golpe al narcotráfico: Localizan otro cargamento ilícito en Escuintla Inicio Institución Historia Filosofía Valores Organigrama Autoridades Dependencias Legislación Plan Estratégico Servicios Servicios y Trámites en Linea Recursos Humanos Actualización de Datos 2025 Archivo Convocatorias Formulario de Solicitud de Usuario del Sistema de Nominas de Recursos Humanos GUATEMPLEO ONSEC Subgrupo 18 en Guatenominas Información Política Migratoria Archivo Memorias de Labores Archivo de Información Información Pública Ley de Acceso a la Información Pública Ley de Acceso a la Información en Idioma Español Ley de Acceso a la Información en Idiomas Mayas Ley de Acceso a la Información en Lenguaje de Señas Ley de Acceso a la Información Pública version comentada Información Pública de Oficio Dirección Superior Dirección General del Sistema Penitenciario Direccion General de la Policía Nacional Civil Dirección General del Diario de Centro América y Tipografía Nacional Registro de Personas Jurídicas Dirección General de Servicios de Seguridad Privada Dirección General de Inteligencia Civil Solicitud de Información Pública Transparencia Presupuestaria Compras Covid-19 Transparencia Activa PLADEIC Noticias Actualidad Policía Nacional Civil Departamento de Tránsito PNC Prevención del Delito PNC Sistema Penitenciario Unidad para la Prevención Comunitaria de la Violencia Servicios de Seguridad Privada Boletín Mensual de Ciberseguridad Noticias en Video Utzijol pa K´iche´ Correo Buscar Ir Inicio Institución Historia Filosofía Valores Organigrama Autoridades Dependencias Legislación Plan Estratégico Servicios Servicios y Trámites en Linea Recursos Humanos Actualización de Datos 2025 Archivo Convocatorias Formulario de Solicitud de Usuario del Sistema de Nominas de Recursos Humanos GUATEMPLEO ONSEC Subgrupo 18 en Guatenominas Información Política Migratoria Archivo Memorias de Labores Archivo de Información Información Pública Ley de Acceso a la Información Pública Ley de Acceso a la Información en Idioma Español Ley de Acceso a la Información en Idiomas Mayas Ley de Acceso a la Información en Lenguaje de Señas Ley de Acceso a la Información Pública version comentada Información Pública de Oficio Dirección Superior Dirección General del Sistema Penitenciario Direccion General de la Policía Nacional Civil Dirección General del Diario de Centro América y Tipografía Nacional Registro de Personas Jurídicas Dirección General de Servicios de Seguridad Privada Dirección General de Inteligencia Civil Solicitud de Información Pública Transparencia Presupuestaria Compras Covid-19 Transparencia Activa PLADEIC Noticias Actualidad Policía Nacional Civil Departamento de Tránsito PNC Prevención del Delito PNC Sistema Penitenciario Unidad para la Prevención Comunitaria de la Violencia Servicios de Seguridad Privada Boletín Mensual de Ciberseguridad Noticias en Video Utzijol pa K´iche´ Correo Ir Inicio Institución Historia Filosofía Valores Organigrama Autoridades Dependencias Legislación Plan Estratégico Servicios Servicios y Trámites en Linea Recursos Humanos Actualización de Datos 2025 Archivo Convocatorias Formulario de Solicitud de Usuario del Sistema de Nominas de Recursos Humanos GUATEMPLEO ONSEC Subgrupo 18 en Guatenominas Información Política Migratoria Archivo Memorias de Labores Archivo de Información Información Pública Ley de Acceso a la Información Pública Ley de Acceso a la Información en Idioma Español Ley de Acceso a la Información en Idiomas Mayas Ley de Acceso a la Información en Lenguaje de Señas Ley de Acceso a la Información Pública version comentada Información Pública de Oficio Dirección Superior Dirección General del Sistema Penitenciario Direccion General de la Policía Nacional Civil Dirección General del Diario de Centro América y Tipografía Nacional Registro de Personas Jurídicas Dirección General de Servicios de Seguridad Privada Dirección General de Inteligencia Civil Solicitud de Información Pública Transparencia Presupuestaria Compras Covid-19 Transparencia Activa PLADEIC Noticias Actualidad Policía Nacional Civil Departamento de Tránsito PNC Prevención del Delito PNC Sistema Penitenciario Unidad para la Prevención Comunitaria de la Violencia Servicios de Seguridad Privada Boletín Mensual de Ciberseguridad Noticias en Video Utzijol pa K´iche´ Correo Nuevo golpe al narcotráfico: Localizan otro cargamento ilícito en Escuintla Noticias Actualidad febrero 11, 2024 Facebook Twitter WhatsApp En la noche de hoy, agentes de la Subdirección General de Análisis de Información Antinarcótica (SGAIA) de la Policía Nacional Civil (PNC) y soldados del Ejército de Guatemala han logrado la localización de un aproximado de 105 paquetes con posible cocaína en Puerto Quetzal, Escuintla. Esta acción representa un nuevo golpe a las organizaciones del narcotráfico que intentan operar en la región. El Ministro de Gobernación, Francisco Jiménez, destacó la importancia de este logro y subrayó que la incautación de la droga impide que "
"output/pdfs-2024/mdoesyoo1725542862.pdf","https://goo.su/JLjc","Error: HTTP 404"
"output/pdfs-2024/mdoesyoo1725542862.pdf","https://goo.su/bvhj3gA","[Source: www.argentina.gob.ar] Formosa: Prefectura secuestró más de 65 kilos de marihuana | Argentina.gob.ar Presidencia de la Nación Pasar al contenido principal Ir a Mi Argentina Buscar Cerrar el buscador Mi Argentina Dejar en blanco Buscar en el sitio Buscar en el sitio Inicio Ministerio de Seguridad Nacional Prefectura Naval Argentina Noticias de la PNA Formosa: Prefectura secuestró más de 65 kilos de marihuana Formosa: Prefectura secuestró más de 65 kilos de marihuana Personal de la Prefectura Naval Argentina decomisó más de 65 kilos de marihuana, valuados en más de 59 millones de pesos, en un procedimiento realizado en la localidad formoseña de Colonia Cano. 12 de febrero de 2024 Compartir en Facebook Compartir en X Compartir en Linkedin Compartir en Whatsapp Compartir en Telegram El hecho ocurrió durante la madrugada cuando una patrulla de la Fuerza, a la altura del kilómetro 107 del río Paraguay (desembocadura del río Payagua), observó el cruce transversal de una embarcación de costa paraguaya. Ante la presunción de estar frente a un ilícito, los efectivos navegaron hacia el riacho y lograron encontrar sobre la costa tres bolsas de arpillera con 70 panes de marihuana, con un peso de más de 65 kilos. La Fiscalía Federal Nº 1 de Formosa, a cargo de la Dra. Elena Marisa Vazquez, ordenó el secuestro de la droga, cuyo valor supera los 59 millones de pesos. Noticias relacionadas 28 de febrero de 2025 Prefectura fue reconocida por su accionar durante un incendio ocurrido en Santa Fe 27 de febrero de 2025 Orquestas unidas: músicos de la Prefectura Naval Argentina y estudiantes de la Escuela de Berisso compartieron un emocionante concierto 27 de febrero de 2025 Prefectura Naval Argentina y la Coast Guard de EE. UU. refuerzan lazos en ceremonia de ascenso Trámites Turnos Trámites a distancia Atención a la ciudadanía Acerca de la República Argentina Nuestro país Leyes argentinas Organismos Mapa del Estado Acerca de Argentina.gob.ar Acerca de este sitio Términos y condiciones Sugerencias Scroll hacia arriba"
"output/pdfs-2024/mdoesyoo1725542862.pdf","https://goo.su/J3nk","[Source: x.com] JavaScript is not available. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Help Center Terms of Service Privacy Policy Cookie Policy Imprint Ads info © 2025 X Corp. Something went wrong, but don’t fret — let’s give it another shot. Try again Some privacy related extensions may cause issues on x.com. Please disable them and try again."
